molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL5171129,inactive,4.0,CC(=O)OCC1Cc2c(-c3ncccn3)cccc2-c2c(O)ccc(C)c21,360.4130000000002,4.027420000000004,1.0,5.0
CHEMBL5199771,inactive,4.269137007953506,CC(=O)OCC1Cc2c(ccc(C)c2-c2ccccn2)-c2c(O)ccc(C)c21,373.45200000000017,4.940840000000005,1.0,4.0
CHEMBL5191100,inactive,4.848630149752539,CC(=O)OCC1Cc2c(cccc2-c2nccc3ccccc23)-c2c(O)ccc(C)c21,409.4850000000002,5.785620000000005,1.0,4.0
CHEMBL5174506,inactive,4.0,CC(=O)OCC1Cc2c(cccc2-c2ncnc3c2ncn3CC2CC2)-c2c(O)ccc(C)c21,454.5300000000003,4.787120000000006,1.0,7.0
CHEMBL5181569,inactive,4.0,CC(=O)OCC1Cc2c(cccc2-n2cccn2)-c2c(O)ccc(C)c21,348.40200000000016,3.756120000000003,1.0,5.0
CHEMBL403516,inactive,4.909213072050733,CC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,330.33600000000007,2.6912000000000016,2.0,6.0
CHEMBL5396546,active,7.008773924307505,CC(=O)Oc1cccc(COC(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)c1,501.5800000000004,2.3869999999999996,3.0,7.0
CHEMBL5441536,inactive,4.002176919254275,CC(=O)c1ccc(S(=O)(=O)Nc2cnc3[nH]ccc3c2)cc1,315.35400000000004,2.566300000000001,2.0,4.0
CHEMBL5562781,active,7.638272163982407,CC(C)(C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)c1ccccc1,439.5560000000002,1.6571,2.0,4.0
CHEMBL5594068,active,7.657577319177793,CC(C)(C)C(=O)N[C@H](C(=O)N1CC2(C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)SCCS2)C(C)(C)C,537.7520000000003,1.8751800000000023,3.0,7.0
CHEMBL4868590,inactive,5.0,CC(C)(C)C(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,504.6720000000005,1.7758000000000016,3.0,5.0
CHEMBL5202626,active,7.0,CC(C)(C)C(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,487.6450000000004,1.5809800000000025,3.0,5.0
CHEMBL5755906,active,6.0,CC(C)(C)C(CC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,556.6630000000004,3.7877800000000024,1.0,6.0
CHEMBL5903199,active,7.0,CC(C)(C)C(NC(=O)C(Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,722.818,4.1996800000000025,3.0,7.0
CHEMBL5871232,active,6.0,CC(C)(C)C(NC(=O)C(F)(F)F)C(=O)N1CCC[C@H]1C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,519.5240000000002,2.085179999999999,2.0,5.0
CHEMBL5831024,active,6.0,CC(C)(C)C(NC(=O)NCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,556.6670000000004,2.906080000000001,3.0,5.0
CHEMBL5821430,active,6.0,CC(C)(C)C(NC(=O)c1ccc(F)cc1)C(=O)N1CCC[C@H]1C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,545.6150000000004,2.9757800000000003,2.0,5.0
CHEMBL5793037,active,6.0,CC(C)(C)C(NCc1cc(F)c(F)cc1F)C(=O)N1CCC[C@H]1C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,567.6120000000004,3.613780000000002,2.0,5.0
CHEMBL5927416,active,6.0,CC(C)(C)C(NS(=O)(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,563.6800000000004,2.38518,2.0,6.0
CHEMBL5555663,active,6.337242168318426,CC(C)(C)C1CC2(C1)NC(=O)N(c1cncc3ccccc13)C2=O,323.3960000000001,3.4859000000000018,1.0,3.0
CHEMBL5573945,active,6.050609993355087,CC(C)(C)CC(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1,497.62700000000024,3.741900000000002,2.0,4.0
CHEMBL5631306,active,7.275724130399211,CC(C)(C)CC(=O)N1CCC(CCCNC(=O)n2cc(F)c(=O)[nH]c2=O)CC1,396.46300000000014,1.6884,2.0,5.0
CHEMBL5565724,active,7.337242168318426,CC(C)(C)CC(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C,391.5120000000003,1.1155000000000004,2.0,4.0
CHEMBL5204666,active,6.823908740944319,CC(C)(C)CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(N)=O)C2(C)C)C(C)(C)C,547.6970000000002,0.5019000000000053,4.0,6.0
CHEMBL5176204,active,6.142667503568731,CC(C)(C)CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,501.6720000000003,1.9710800000000022,3.0,5.0
CHEMBL5206180,active,6.7447274948966935,CC(C)(C)CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,504.6720000000003,1.6464000000000019,3.0,5.0
CHEMBL5207030,inactive,4.698970004336019,CC(C)(C)CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,489.6600000000003,6.691200000000007,1.0,4.0
CHEMBL5574536,active,7.494850021680094,CC(C)(C)CCC(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C,405.53900000000027,1.5055999999999998,2.0,4.0
CHEMBL5204033,active,7.309803919971486,CC(C)(C)C[C@H](NC(=O)C(C)(C)NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,502.6120000000002,1.822300000000001,4.0,6.0
CHEMBL5573467,active,7.552841968657781,CC(C)(C)C[C@H](NC(=O)N1CC[C@@H]1c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,442.56000000000023,2.1577,3.0,4.0
CHEMBL5886175,active,7.0,CC(C)(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,474.56100000000026,3.7321800000000023,2.0,5.0
CHEMBL5415290,active,7.275724130399211,CC(C)(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,417.5060000000002,1.9274999999999995,3.0,5.0
CHEMBL5567084,active,7.552841968657781,CC(C)(C)C[C@H](NC(=O)OCc1cccnc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,418.4940000000002,1.3225000000000002,3.0,6.0
CHEMBL5206924,active,7.769551078621726,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,495.6650000000003,1.6297000000000017,5.0,5.0
CHEMBL5203715,active,7.443697499232712,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,530.6660000000003,2.458400000000001,4.0,6.0
CHEMBL5185670,active,7.795880017344075,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,514.6230000000003,1.8223,4.0,6.0
CHEMBL5571293,active,7.4089353929735005,CC(C)(C)C[C@H](NC(=O)[C@@H]1CC[C@@H]1c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,441.57200000000023,2.3111,3.0,4.0
CHEMBL5885817,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)N1CCOC1=O)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,521.6180000000003,2.542880000000002,2.0,6.0
CHEMBL5862868,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NC(=O)C(F)(F)F)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,547.5780000000002,2.7691799999999995,3.0,5.0
CHEMBL5809892,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NC(=O)C(F)(F)c1ccccc1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,605.6860000000001,3.9988800000000024,3.0,5.0
CHEMBL5821201,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NC(=O)C1(c2ccccc2)CC1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,595.7440000000003,3.9386800000000015,3.0,5.0
CHEMBL5833116,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NC(=O)N1CCCCC1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,562.7150000000005,3.2861800000000017,3.0,5.0
CHEMBL5940097,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NC(=O)N1CCOCC1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,564.6870000000005,2.132480000000003,3.0,6.0
CHEMBL5763271,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NC(=O)NC1CC1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,534.6610000000003,2.5522800000000023,4.0,5.0
CHEMBL5905850,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NC(=O)OCc1ccccc1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,585.7050000000003,4.017080000000003,3.0,6.0
CHEMBL5854117,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NC(=O)c1ccc(F)cc1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,573.6690000000002,3.6597800000000014,3.0,5.0
CHEMBL5987315,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NC(=O)c1cnccn1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,557.6550000000002,2.3106800000000014,3.0,7.0
CHEMBL5981588,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NS(=O)(=O)C1CC1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,555.7010000000004,2.172480000000002,3.0,6.0
CHEMBL5999448,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)n1cc(C2CC2)nn1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,543.6720000000004,3.4322800000000013,2.0,7.0
CHEMBL5811631,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)N1CCCNC1=O)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,588.6840000000003,3.0876800000000015,3.0,5.0
CHEMBL5744451,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,639.7280000000002,4.598780000000003,3.0,6.0
CHEMBL6022698,active,7.0,CC(C)(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)c1cnccn1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,611.6780000000002,2.89238,3.0,7.0
CHEMBL5975835,active,7.0,CC(C)(C)C[C@H](NC(=O)c1cc2c(F)c(F)ccc2[nH]1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,519.5520000000002,3.995280000000002,3.0,4.0
CHEMBL5958667,active,7.0,CC(C)(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,501.56200000000024,3.856180000000002,3.0,4.0
CHEMBL5427537,active,7.5376020021010435,CC(C)(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,426.5170000000002,1.9123999999999999,4.0,4.0
CHEMBL5434998,active,6.013228265733755,CC(C)(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,264.28099999999995,1.6284999999999994,4.0,5.0
CHEMBL5398789,active,7.540607512240769,CC(C)(C)NC(=O)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,518.5330000000002,0.6447000000000032,3.0,6.0
CHEMBL5426046,active,7.090979145788844,CC(C)(C)NC(=O)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F)C2(C)C,518.5330000000004,0.5006000000000055,3.0,6.0
CHEMBL5414443,active,7.113509274827518,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CC2(CCC2)C1,639.716,1.7357000000000036,4.0,6.0
CHEMBL5438575,active,6.982966660701219,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCC1,599.6510000000002,0.9555000000000045,4.0,6.0
CHEMBL5409804,active,7.301029995663981,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCCC1,613.6780000000001,1.3456000000000041,4.0,6.0
CHEMBL5403964,active,7.468521082957745,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCCCC1,627.705,1.7357000000000036,4.0,6.0
CHEMBL2311738,inactive,4.698970004336019,CC(C)(C)NC(=O)C(c1c[nH]cn1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,422.5290000000002,4.603000000000004,2.0,4.0
CHEMBL2311694,inactive,4.96018944585165,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,433.5520000000002,5.274900000000005,1.0,4.0
CHEMBL3605708,inactive,4.698970004336019,CC(C)(C)NC(=O)C(c1cncnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,434.5400000000002,4.669900000000005,1.0,5.0
CHEMBL5408555,active,6.022733787572707,CC(C)(C)NC(=O)Cn1c(-c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,383.40400000000017,2.095000000000001,4.0,7.0
CHEMBL5197166,active,7.638272163982407,CC(C)(C)NC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)C,491.63300000000027,1.0898000000000034,4.0,5.0
CHEMBL218394,inactive,4.91721462968355,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,519.6870000000004,1.7112000000000023,4.0,5.0
CHEMBL5175509,active,6.443697499232712,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1)C2(C)C)C(C)(C)C,588.7500000000001,0.8405000000000058,5.0,6.0
CHEMBL5203173,active,6.2076083105017466,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCC1CC1)C2(C)C)C(C)(C)C,602.7770000000002,1.0881000000000056,5.0,6.0
CHEMBL5200532,active,6.920818753952375,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1)C2(C)C)C(C)(C)C,638.8100000000001,1.8783000000000054,5.0,6.0
CHEMBL5180793,active,7.609064892896621,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(N)=O)C2(C)C)C(C)(C)C,548.6850000000003,0.04720000000000568,5.0,6.0
CHEMBL5196043,active,8.031517051446064,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,505.6600000000003,1.1917000000000035,4.0,5.0
CHEMBL5573798,active,7.920818753952375,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C[C@@H]1CCNC1=O)C(=O)C(N)=O)C2(C)C)C(C)(C)C,548.6850000000003,0.04720000000000568,5.0,6.0
CHEMBL5182608,active,7.585026652029182,CC(C)(C)NC(=O)N[C@H](C(=O)N[C@@H](CC1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)C,479.62200000000024,0.9936000000000031,5.0,5.0
CHEMBL3605601,active,6.017728766960431,CC(C)(C)NC(=O)[C@@H](c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,433.55600000000015,4.405000000000004,2.0,4.0
CHEMBL2311740,inactive,4.96018944585165,CC(C)(C)NC(=O)[C@@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,433.5520000000002,5.274900000000005,1.0,4.0
CHEMBL5560724,active,6.552841968657781,CC(C)(C)NC(=O)[C@@H](c1cnccn1)N(C(=O)c1ccco1)c1ccc(-c2ccccc2)cc1,454.53000000000014,5.039400000000004,1.0,5.0
CHEMBL5430961,active,6.00788851221305,CC(C)(C)NCc1ccccc1,163.264,2.574700000000001,1.0,1.0
CHEMBL5183334,active,6.657182685364267,CC(C)(C)OC(=O)Cn1sc2cc(F)ccc2c1=O,283.324,2.5438,0.0,5.0
CHEMBL5434494,active,6.379863945026242,CC(C)(C)OC(=O)N1CCC(n2[se]c3ccccc3c2=O)CC1,381.3340000000002,2.6305000000000005,0.0,4.0
CHEMBL5270064,active,6.481486060122113,CC(C)(C)OC(=O)NCn1[se]c2ccccc2c1=O,327.242,1.5407,1.0,4.0
CHEMBL5187437,active,7.346787486224656,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,506.64400000000035,1.6187000000000027,3.0,6.0
CHEMBL5196018,active,6.173925197299173,CC(C)(C)OC(=O)Nc1cccn(C(=O)N[C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,636.7060000000004,1.8182000000000025,5.0,9.0
CHEMBL5198567,active,6.279840696594043,CC(C)(C)OC(=O)Nc1cccn(C(CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,593.6810000000004,2.4330000000000016,4.0,8.0
CHEMBL5075209,active,6.173925197299173,CC(C)(C)OC(=O)Nc1cccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,593.6810000000004,2.4330000000000016,4.0,8.0
CHEMBL5208812,active,6.173964091083867,CC(C)(C)OC(=O)Nc1cccn([C@H](CC2CC2)C(=O)N[C@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,593.6810000000004,2.4330000000000016,4.0,8.0
CHEMBL5179067,active,6.7447274948966935,CC(C)(C)OC(=O)Nc1cccn([C@H](CC2CCCCC2)C(=O)N[C@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NC2CC2)c1=O,585.7020000000002,2.565500000000002,4.0,8.0
CHEMBL5286417,active,6.173925197299173,CC(C)(C)OC(=O)Nc1ccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c(=O)c1,593.6810000000004,2.4330000000000016,4.0,8.0
CHEMBL5775610,active,6.259637310505756,CC(C)(C)OC[C@H](NC(=O)OCc1ccccc1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,490.5600000000003,3.111080000000001,2.0,6.0
CHEMBL5425267,active,6.251811972993799,CC(C)(C)O[C@@H]1C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)OCc2ccccc2)C1,459.5430000000002,1.791100000000001,2.0,6.0
CHEMBL5276189,inactive,3.769551078621726,CC(C)(C)O[C@H]1CN[C@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@H](C=O)Cc2c[nH]cn2)C1,445.52400000000017,-0.36789999999999545,5.0,7.0
CHEMBL5441539,active,6.549750891680639,CC(C)(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,461.5260000000003,3.2772000000000014,3.0,8.0
CHEMBL5441427,active,7.136677139879544,CC(C)(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,462.5140000000003,2.6722,3.0,9.0
CHEMBL5279748,active,7.433916215832004,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,485.5070000000003,0.995280000000001,3.0,5.0
CHEMBL5397099,active,8.221848749616356,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,569.9840000000004,1.2370000000000005,3.0,5.0
CHEMBL5419985,active,7.366531544420414,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,499.53400000000033,1.241280000000001,3.0,5.0
CHEMBL5403340,active,6.448550002027125,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@@H]2C[C@@H]2[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,471.48000000000025,0.461080000000002,3.0,5.0
CHEMBL5199404,inactive,4.0,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NCCC1CCNC1=O)C2(C)C,474.5240000000003,1.2050000000000007,3.0,4.0
CHEMBL5421881,active,8.221848749616356,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)CCl)C2(C)C,551.9940000000001,0.7973000000000017,3.0,5.0
CHEMBL5183165,active,7.721246399047171,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1)C2(C)C,585.624,0.4213000000000029,4.0,6.0
CHEMBL5182995,active,8.096910013008056,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)C2(C)C,532.5600000000003,0.13500000000000267,4.0,6.0
CHEMBL5174632,active,7.568636235841013,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COCc1ccccc1)C2(C)C,622.6850000000003,2.3595000000000033,3.0,6.0
CHEMBL5438511,active,8.096910013008056,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc3c(F)cccc3s1)C2(C)C,653.6990000000002,3.205300000000001,3.0,7.0
CHEMBL5185801,active,7.568636235841013,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc3ccccc3s1)C2(C)C,635.7090000000002,3.066200000000001,3.0,7.0
CHEMBL5178853,inactive,4.045757490560675,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(N)=O)C2(C)C,517.5490000000003,0.05890000000000306,4.0,5.0
CHEMBL5395936,active,6.638272163982407,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#CC(F)(F)F)C[C@@H]1CCNC1=O)C2(C)C,566.5430000000001,2.1392999999999986,3.0,4.0
CHEMBL5403352,inactive,4.958607314841775,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#Cc1ccccc1)C[C@@H]1CCNC1=O)C2(C)C,574.6440000000001,2.6253,3.0,4.0
CHEMBL4802135,active,7.494850021680094,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,499.5340000000003,1.0971800000000007,3.0,5.0
CHEMBL5201264,active,7.403402904373539,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@H]1CCNC1=O)C2(C)C,499.5340000000003,1.0971800000000007,3.0,5.0
CHEMBL5173582,active,6.823908740944319,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C,502.5340000000003,0.7725000000000009,3.0,5.0
CHEMBL5207993,inactive,4.0,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](CO)C[C@@H]1CCNC1=O)C2(C)C,504.5500000000003,0.5659000000000014,4.0,5.0
